,id,name,No of tosses,skills
16886,11445.0,cdt-core-inbox@eclipse.org,24.0,
16887,11458.0,cdt-core-inbox@eclipse.org,24.0,
16888,11462.0,jcamelon@ca.ibm.com,,
16889,11451.0,platform-swt-inbox@eclipse.org,1.0,
16890,11447.0,platform-swt-inbox@eclipse.org,1.0,
16891,11146.0,platform-core-inbox@eclipse.org,658.0,
16892,11469.0,platform-swt-inbox@eclipse.org,1.0,
16893,10183.0,platform-help-inbox@eclipse.org,,
16894,10914.0,jdt-ui-inbox@eclipse.org,5009.0,
16895,11482.0,platform-swt-inbox@eclipse.org,1.0,
16896,11472.0,jdt-ui-inbox@eclipse.org,5009.0,
16897,11336.0,jdt-core-inbox@eclipse.org,3184.0,
16898,11466.0,jdt-core-inbox@eclipse.org,3184.0,
16899,11480.0,platform-ant-inbox@eclipse.org,,
16900,11489.0,platform-debug-inbox@eclipse.org,275.0,
16901,11487.0,Platform-UI-Inbox@eclipse.org,2092.0,
16902,11473.0,platform-text-inbox@eclipse.org,468.0,
16903,11495.0,jcamelon@ca.ibm.com,,
16904,11476.0,Platform-UI-Inbox@eclipse.org,2092.0,
16905,11120.0,Platform-UI-Inbox@eclipse.org,2092.0,
16906,11496.0,Platform-UI-Inbox@eclipse.org,2092.0,
16907,11502.0,platform-swt-inbox@eclipse.org,1.0,
16908,11516.0,platform-core-inbox@eclipse.org,658.0,
16909,11518.0,platform-core-inbox@eclipse.org,658.0,
16910,11503.0,platform-core-inbox@eclipse.org,658.0,
16911,11517.0,jdt-core-inbox@eclipse.org,3184.0,
16912,24912.0,ken.ryall@nokia.com,,
16913,11528.0,cdt-build-inbox@eclipse.org,,
16914,5084.0,jdt-core-inbox@eclipse.org,3184.0,
16915,11535.0,cdt-launch-inbox@eclipse.org,,
16916,11542.0,cdt-refactoring-inbox@eclipse.org,,
16917,11484.0,jdt-ui-inbox@eclipse.org,5009.0,
16918,11534.0,jdt-ui-inbox@eclipse.org,5009.0,
16919,9170.0,jdt-ui-inbox@eclipse.org,5009.0,
16920,11553.0,platform-text-inbox@eclipse.org,468.0,
16921,11549.0,platform-text-inbox@eclipse.org,468.0,
16922,11547.0,wst-inbox@eclipse.org,,
16923,11548.0,platform-core-inbox@eclipse.org,658.0,
16924,11523.0,Platform-UI-Inbox@eclipse.org,2092.0,
16925,11410.0,Platform-UI-Inbox@eclipse.org,2092.0,
16926,11554.0,jdt-core-inbox@eclipse.org,3184.0,
16927,10760.0,platform-swt-inbox@eclipse.org,1.0,
16928,11564.0,jdt-ui-inbox@eclipse.org,5009.0,
16929,9462.0,pde-ui-inbox@eclipse.org,519.0,
16930,11560.0,pde-ui-inbox@eclipse.org,519.0,
16931,5199.0,cdt-core-inbox@eclipse.org,24.0,
16932,11339.0,jdt-core-inbox@eclipse.org,3184.0,
16933,11557.0,platform-swt-inbox@eclipse.org,1.0,
16934,10484.0,jdt-debug-inbox@eclipse.org,378.0,
16935,11585.0,pde-ui-inbox@eclipse.org,519.0,
16936,6216.0,Platform-UI-Inbox@eclipse.org,2092.0,
16937,1888.0,jdt-core-inbox@eclipse.org,3184.0,
16938,11591.0,platform-core-inbox@eclipse.org,658.0,
16939,11589.0,platform-ide-inbox@eclipse.org,,
16940,11588.0,Platform-UI-Inbox@eclipse.org,2092.0,
16941,11444.0,sxenos@gmail.com,,
16942,11604.0,jdt-core-inbox@eclipse.org,3184.0,
16943,11597.0,Platform-UI-Inbox@eclipse.org,2092.0,
16944,11624.0,jdt-core-inbox@eclipse.org,3184.0,
16945,7274.0,pde-ui-inbox@eclipse.org,519.0,
16946,11622.0,Platform-UI-Inbox@eclipse.org,2092.0,
16947,886.0,jcamelon@ca.ibm.com,,
16948,11636.0,platform-swt-inbox@eclipse.org,1.0,
16949,11633.0,platform-swt-inbox@eclipse.org,1.0,
16950,10453.0,platform-swt-inbox@eclipse.org,1.0,
16951,11605.0,jdt-core-inbox@eclipse.org,3184.0,
16952,11638.0,jdt-ui-inbox@eclipse.org,5009.0,
16953,11601.0,jdt-ui-inbox@eclipse.org,5009.0,
16954,11092.0,platform-swt-inbox@eclipse.org,1.0,
16955,2824.0,platform-swt-inbox@eclipse.org,1.0,
16956,11654.0,jdt-ui-inbox@eclipse.org,5009.0,
16957,11493.0,jdt-ui-inbox@eclipse.org,5009.0,
16958,11664.0,Platform-UI-Inbox@eclipse.org,2092.0,
16959,11650.0,jdt-core-inbox@eclipse.org,3184.0,
16960,12687.0,dschaefer@qnx.com,,
16961,518.0,platform-resources-inbox@eclipse.org,,
16962,8130.0,equinox.p2-inbox@eclipse.org,,
16963,11431.0,platform-runtime-inbox@eclipse.org,,
16964,11684.0,Platform-UI-Inbox@eclipse.org,2092.0,
16965,11661.0,platform-swt-inbox@eclipse.org,1.0,
16966,7849.0,jdt-core-inbox@eclipse.org,3184.0,
16967,9745.0,platform-ua-inbox@eclipse.org,1.0,
16968,11702.0,platform-runtime-inbox@eclipse.org,,
16969,11703.0,jdt-core-inbox@eclipse.org,3184.0,
16970,11635.0,platform-search-inbox@eclipse.org,,
16971,11687.0,jdt-text-inbox@eclipse.org,1195.0,
16972,11692.0,jdt-ui-inbox@eclipse.org,5009.0,
16973,11498.0,Platform-UI-Inbox@eclipse.org,2092.0,
16974,11154.0,jdt-ui-inbox@eclipse.org,5009.0,
16975,11710.0,platform-runtime-inbox@eclipse.org,,
16976,11722.0,Platform-UI-Inbox@eclipse.org,2092.0,
16977,11709.0,platform-runtime-inbox@eclipse.org,,
16978,11617.0,equinox-inbox@eclipse.org,,
16979,11717.0,platform-swt-inbox@eclipse.org,1.0,
16980,7495.0,Platform-UI-Inbox@eclipse.org,2092.0,
16981,11691.0,platform-swt-inbox@eclipse.org,1.0,
16982,8787.0,platform-swt-inbox@eclipse.org,1.0,
16983,11504.0,jdt-ui-inbox@eclipse.org,5009.0,
16984,5964.0,Platform-UI-Inbox@eclipse.org,2092.0,
16985,11527.0,cdt-core-inbox@eclipse.org,24.0,
16986,11731.0,jdt-ui-inbox@eclipse.org,5009.0,
16987,11736.0,pde-build-inbox@eclipse.org,,
16988,11723.0,Platform-UI-Inbox@eclipse.org,2092.0,
16989,11579.0,platform-swt-inbox@eclipse.org,1.0,
16990,10645.0,Platform-UI-Inbox@eclipse.org,2092.0,
16991,11732.0,Platform-UI-Inbox@eclipse.org,2092.0,
16992,11739.0,jdt-core-inbox@eclipse.org,3184.0,
16993,11735.0,platform-swt-inbox@eclipse.org,1.0,
16994,11742.0,jdt-core-inbox@eclipse.org,3184.0,
16995,11741.0,jdt-ui-inbox@eclipse.org,5009.0,
16996,11728.0,cdt-core-inbox@eclipse.org,24.0,
16997,5181.0,equinox.p2-inbox@eclipse.org,,
16998,11085.0,platform-cvs-inbox@eclipse.org,,
16999,11167.0,platform-doc-inbox@eclipse.org,117.0,
17000,11695.0,Platform-UI-Inbox@eclipse.org,2092.0,
17001,11093.0,platform-swt-inbox@eclipse.org,1.0,
17002,11685.0,pde-ui-inbox@eclipse.org,519.0,
17003,11763.0,jdt-ui-inbox@eclipse.org,5009.0,
17004,11766.0,Platform-UI-Inbox@eclipse.org,2092.0,
17005,11596.0,Platform-UI-Inbox@eclipse.org,2092.0,
17006,11769.0,platform-ide-inbox@eclipse.org,,
17007,11764.0,platform-help-inbox@eclipse.org,,
17008,11365.0,jdt-text-inbox@eclipse.org,1195.0,
17009,11536.0,platform-swt-inbox@eclipse.org,1.0,
17010,5633.0,platform-swt-inbox@eclipse.org,1.0,
17011,11786.0,jdt-ui-inbox@eclipse.org,5009.0,
17012,11750.0,jdt-ui-inbox@eclipse.org,5009.0,
17013,11772.0,jdt-text-inbox@eclipse.org,1195.0,
17014,11712.0,platform-text-inbox@eclipse.org,468.0,
17015,11791.0,Platform-UI-Inbox@eclipse.org,2092.0,
17016,11793.0,cdt-core-inbox@eclipse.org,24.0,
17017,4997.0,Platform-UI-Inbox@eclipse.org,2092.0,
17018,11802.0,platform-swt-inbox@eclipse.org,1.0,
17019,9817.0,jdt-ui-inbox@eclipse.org,5009.0,
17020,11810.0,Platform-UI-Inbox@eclipse.org,2092.0,
17021,9917.0,platform-swt-inbox@eclipse.org,1.0,
17022,8239.0,jdt-core-inbox@eclipse.org,3184.0,
17023,11558.0,jdt-debug-inbox@eclipse.org,378.0,
17024,11822.0,jdt-ui-inbox@eclipse.org,5009.0,
17025,11836.0,pde-ui-inbox@eclipse.org,519.0,
17026,8644.0,gmendel@us.ibm.com,,
17027,11841.0,platform-swt-inbox@eclipse.org,1.0,
17028,11837.0,Platform-UI-Inbox@eclipse.org,2092.0,
17029,11824.0,Platform-UI-Inbox@eclipse.org,2092.0,
17030,11834.0,Platform-UI-Inbox@eclipse.org,2092.0,
17031,11851.0,cdt-debug-dsf-gdb-inbox@eclipse.org,,
17032,11854.0,jdt-ui-inbox@eclipse.org,5009.0,
17033,11855.0,platform-intro-inbox@eclipse.org,,
17034,11860.0,platform-text-inbox@eclipse.org,468.0,
17035,11825.0,platform-swt-inbox@eclipse.org,1.0,
17036,11775.0,Platform-UI-Inbox@eclipse.org,2092.0,
17037,11870.0,Platform-UI-Inbox@eclipse.org,2092.0,
17038,10372.0,platform-resources-inbox@eclipse.org,,
17039,11884.0,platform-runtime-inbox@eclipse.org,,
17040,11876.0,platform-runtime-inbox@eclipse.org,,
17041,10206.0,Platform-UI-Inbox@eclipse.org,2092.0,
17042,7662.0,platform-runtime-inbox@eclipse.org,,
17043,11890.0,platform-text-inbox@eclipse.org,468.0,
17044,11879.0,Platform-UI-Inbox@eclipse.org,2092.0,
17045,11907.0,platform-swt-inbox@eclipse.org,1.0,
17046,11896.0,Platform-UI-Inbox@eclipse.org,2092.0,
17047,11398.0,platform-runtime-inbox@eclipse.org,,
17048,11612.0,Platform-UI-Inbox@eclipse.org,2092.0,
17049,11796.0,jdt-core-inbox@eclipse.org,3184.0,
17050,11128.0,Platform-UI-Inbox@eclipse.org,2092.0,
17051,11923.0,platform-swt-inbox@eclipse.org,1.0,
17052,11653.0,platform-text-inbox@eclipse.org,468.0,
17053,11934.0,platform-runtime-inbox@eclipse.org,,
17054,11940.0,Platform-UI-Inbox@eclipse.org,2092.0,
17055,11930.0,Platform-UI-Inbox@eclipse.org,2092.0,
17056,6314.0,jdt-ui-inbox@eclipse.org,5009.0,
17057,11941.0,platform-ide-inbox@eclipse.org,,
17058,11956.0,jdt-core-inbox@eclipse.org,3184.0,
17059,11952.0,jdt-ui-inbox@eclipse.org,5009.0,
17060,11965.0,jdt-core-inbox@eclipse.org,3184.0,
17061,11378.0,Platform-UI-Inbox@eclipse.org,2092.0,
17062,11914.0,jdt-ui-inbox@eclipse.org,5009.0,
17063,11985.0,jdt-core-inbox@eclipse.org,3184.0,
17064,11996.0,platform-ant-inbox@eclipse.org,,
17065,11961.0,platform-runtime-inbox@eclipse.org,,
17066,12002.0,platform-runtime-inbox@eclipse.org,,
17067,12014.0,Platform-UI-Inbox@eclipse.org,2092.0,
17068,909.0,Platform-UI-Inbox@eclipse.org,2092.0,
17069,11963.0,jdt-core-inbox@eclipse.org,3184.0,
17070,11957.0,Platform-UI-Inbox@eclipse.org,2092.0,
17071,11959.0,Platform-UI-Inbox@eclipse.org,2092.0,
17072,11955.0,pde-build-inbox@eclipse.org,,
17073,5722.0,platform-text-inbox@eclipse.org,468.0,
17074,11917.0,Platform-UI-Inbox@eclipse.org,2092.0,
17075,11910.0,pde-build-inbox@eclipse.org,,
17076,12024.0,jdt-text-inbox@eclipse.org,1195.0,
17077,5243.0,jdt-debug-inbox@eclipse.org,378.0,
17078,12030.0,platform-runtime-inbox@eclipse.org,,
17079,11863.0,jdt-ui-inbox@eclipse.org,5009.0,
17080,12032.0,jdt-core-inbox@eclipse.org,3184.0,
17081,12042.0,jdt-core-inbox@eclipse.org,3184.0,
17082,11984.0,Platform-UI-Inbox@eclipse.org,2092.0,
17083,11989.0,Platform-UI-Inbox@eclipse.org,2092.0,
17084,5948.0,platform-help-inbox@eclipse.org,,
17085,12023.0,Platform-UI-Inbox@eclipse.org,2092.0,
17086,12045.0,platform-debug-inbox@eclipse.org,275.0,
17087,5259.0,cdt-build-inbox@eclipse.org,,
17088,12027.0,platform-swt-inbox@eclipse.org,1.0,
17089,11993.0,platform-swt-inbox@eclipse.org,1.0,
17090,9609.0,platform-swt-inbox@eclipse.org,1.0,
17091,12048.0,jdt-core-inbox@eclipse.org,3184.0,
17092,11754.0,platform-runtime-inbox@eclipse.org,,
17093,7142.0,platform-swt-inbox@eclipse.org,1.0,
17094,11816.0,platform-swt-inbox@eclipse.org,1.0,
17095,11992.0,Platform-UI-Inbox@eclipse.org,2092.0,
17096,10250.0,platform-swt-inbox@eclipse.org,1.0,
17097,11777.0,jdt-core-inbox@eclipse.org,3184.0,
17098,12071.0,jdt-core-inbox@eclipse.org,3184.0,
17099,11832.0,Platform-UI-Inbox@eclipse.org,2092.0,
17100,12077.0,platform-runtime-inbox@eclipse.org,,
17101,12052.0,jdt-ui-inbox@eclipse.org,5009.0,
17102,12088.0,platform-search-inbox@eclipse.org,,
17103,12083.0,jdt-ui-inbox@eclipse.org,5009.0,
17104,12095.0,platform-runtime-inbox@eclipse.org,,
17105,8865.0,pde-ui-inbox@eclipse.org,519.0,
17106,11318.0,jdt-core-inbox@eclipse.org,3184.0,
17107,11908.0,platform-runtime-inbox@eclipse.org,,
17108,10997.0,Platform-UI-Inbox@eclipse.org,2092.0,
17109,12120.0,Platform-UI-Inbox@eclipse.org,2092.0,
17110,10808.0,pde-ui-inbox@eclipse.org,519.0,
17111,12127.0,jdt-core-inbox@eclipse.org,3184.0,
17112,12132.0,jdt-core-inbox@eclipse.org,3184.0,
17113,12093.0,platform-swt-inbox@eclipse.org,1.0,
17114,12125.0,jdt-ui-inbox@eclipse.org,5009.0,
17115,11979.0,jdt-core-inbox@eclipse.org,3184.0,
17116,11569.0,platform-team-inbox@eclipse.org,,
17117,12139.0,cdt-core-inbox@eclipse.org,24.0,
17118,11002.0,Platform-UI-Inbox@eclipse.org,2092.0,
17119,12145.0,jdt-ui-inbox@eclipse.org,5009.0,
17120,12119.0,Platform-UI-Inbox@eclipse.org,2092.0,
17121,11968.0,platform-runtime-inbox@eclipse.org,,
17122,10593.0,jdt-core-inbox@eclipse.org,3184.0,
17123,11584.0,equinox.incubator-inbox@eclipse.org,,
17124,12177.0,jdt-core-inbox@eclipse.org,3184.0,
17125,11048.0,jdt-core-inbox@eclipse.org,3184.0,
17126,12147.0,jdt-ui-inbox@eclipse.org,5009.0,
17127,12205.0,Platform-UI-Inbox@eclipse.org,2092.0,
17128,12204.0,platform-help-inbox@eclipse.org,,
17129,12196.0,jdt-core-inbox@eclipse.org,3184.0,
17130,12212.0,jdt-core-inbox@eclipse.org,3184.0,
17131,12215.0,jdt-apt-inbox@eclipse.org,166.0,
17132,11285.0,cdt-build-inbox@eclipse.org,,
17133,12191.0,platform-team-inbox@eclipse.org,,
17134,7523.0,jdt-ui-inbox@eclipse.org,5009.0,
17135,12210.0,jdt-core-inbox@eclipse.org,3184.0,
17136,11403.0,platform-webdav-inbox@eclipse.org,,
17137,10429.0,jdt-ui-inbox@eclipse.org,5009.0,
17138,11842.0,cdt-build-inbox@eclipse.org,,
17139,12229.0,jdt-ui-inbox@eclipse.org,5009.0,
17140,12228.0,Platform-UI-Inbox@eclipse.org,2092.0,
17141,11886.0,platform-debug-inbox@eclipse.org,275.0,
17142,12220.0,platform-swt-inbox@eclipse.org,1.0,
17143,12222.0,Platform-UI-Inbox@eclipse.org,2092.0,
17144,12203.0,platform-swt-inbox@eclipse.org,1.0,
17145,3062.0,Platform-UI-Inbox@eclipse.org,2092.0,
17146,12185.0,platform-swt-inbox@eclipse.org,1.0,
17147,8620.0,platform-swt-inbox@eclipse.org,1.0,
17148,12175.0,platform-swt-inbox@eclipse.org,1.0,
17156,11807.0,cdt-build-inbox@eclipse.org,,
17157,12258.0,Platform-UI-Inbox@eclipse.org,2092.0,
17158,12262.0,Platform-UI-Inbox@eclipse.org,2092.0,
17159,12260.0,platform-swt-inbox@eclipse.org,1.0,
17160,10625.0,jdt-ui-inbox@eclipse.org,5009.0,
17161,12246.0,platform-webdav-inbox@eclipse.org,,
17162,12275.0,jdt-core-inbox@eclipse.org,3184.0,
17163,12283.0,jdt-ui-inbox@eclipse.org,5009.0,
17164,6535.0,platform-swt-inbox@eclipse.org,1.0,
17165,4001.0,jdt-core-inbox@eclipse.org,3184.0,
17166,12273.0,Platform-UI-Inbox@eclipse.org,2092.0,
17167,12278.0,Platform-UI-Inbox@eclipse.org,2092.0,
17168,12272.0,jdt-ui-inbox@eclipse.org,5009.0,
17169,12282.0,platform-swt-inbox@eclipse.org,1.0,
17170,12280.0,Platform-UI-Inbox@eclipse.org,2092.0,
17171,12198.0,equinox.p2-inbox@eclipse.org,,
17172,12271.0,platform-swt-inbox@eclipse.org,1.0,
17173,12287.0,jdt-ui-inbox@eclipse.org,5009.0,
17174,11784.0,Platform-UI-Inbox@eclipse.org,2092.0,
17175,12297.0,platform-resources-inbox@eclipse.org,,
17176,12304.0,platform-runtime-inbox@eclipse.org,,
17177,12302.0,cdt-doc-inbox@eclipse.org,,
17178,12295.0,Platform-UI-Inbox@eclipse.org,2092.0,
17179,12303.0,Platform-UI-Inbox@eclipse.org,2092.0,
17180,12327.0,jdt-core-inbox@eclipse.org,3184.0,
17181,12199.0,platform-swt-inbox@eclipse.org,1.0,
17182,8185.0,platform-swt-inbox@eclipse.org,1.0,
17183,12158.0,platform-swt-inbox@eclipse.org,1.0,
17184,12328.0,Platform-UI-Inbox@eclipse.org,2092.0,
17185,12330.0,platform-text-inbox@eclipse.org,468.0,
17186,12346.0,Platform-UI-Inbox@eclipse.org,2092.0,
17187,12128.0,__UNKNOWN__,,
17188,12347.0,Platform-UI-Inbox@eclipse.org,2092.0,
17189,12351.0,Platform-UI-Inbox@eclipse.org,2092.0,
17190,12348.0,Platform-UI-Inbox@eclipse.org,2092.0,
17191,12111.0,jdt-text-inbox@eclipse.org,1195.0,
17192,12238.0,Platform-UI-Inbox@eclipse.org,2092.0,
17193,12362.0,Platform-UI-Inbox@eclipse.org,2092.0,
17194,12179.0,jdt-text-inbox@eclipse.org,1195.0,
17195,12368.0,pde-ui-inbox@eclipse.org,519.0,
17196,12371.0,Platform-UI-Inbox@eclipse.org,2092.0,
17197,10779.0,platform-resources-inbox@eclipse.org,,
17198,11001.0,cdt-core-inbox@eclipse.org,24.0,
17199,12369.0,platform-swt-inbox@eclipse.org,1.0,
17200,12207.0,platform-search-inbox@eclipse.org,,
17201,12359.0,Platform-UI-Inbox@eclipse.org,2092.0,
17202,10845.0,platform-cvs-inbox@eclipse.org,,
17203,9733.0,jdt-core-inbox@eclipse.org,3184.0,
17204,846.0,jdt-core-inbox@eclipse.org,3184.0,
17205,11088.0,jdt-text-inbox@eclipse.org,1195.0,
17206,12404.0,Platform-UI-Inbox@eclipse.org,2092.0,
17207,10296.0,jdt-core-inbox@eclipse.org,3184.0,
17208,12412.0,Platform-UI-Inbox@eclipse.org,2092.0,
17209,12050.0,jdt-core-inbox@eclipse.org,3184.0,
17210,11678.0,platform-swt-inbox@eclipse.org,1.0,
17211,12403.0,platform-swt-inbox@eclipse.org,1.0,
17212,12173.0,platform-swt-inbox@eclipse.org,1.0,
17213,8078.0,platform-resources-inbox@eclipse.org,,
17214,12197.0,platform-swt-inbox@eclipse.org,1.0,
17215,5206.0,jdt-core-inbox@eclipse.org,3184.0,
17216,12385.0,platform-swt-inbox@eclipse.org,1.0,
17217,12423.0,jdt-ui-inbox@eclipse.org,5009.0,
17218,12349.0,platform-swt-inbox@eclipse.org,1.0,
17219,12426.0,platform-runtime-inbox@eclipse.org,,
17220,12320.0,jdt-ui-inbox@eclipse.org,5009.0,
17221,12431.0,platform-update-inbox@eclipse.org,1.0,
17222,12360.0,Platform-UI-Inbox@eclipse.org,2092.0,
17223,10177.0,jcamelon@ca.ibm.com,,
17224,12439.0,pde-ui-inbox@eclipse.org,519.0,
17225,12424.0,Platform-UI-Inbox@eclipse.org,2092.0,
17226,12447.0,platform-runtime-inbox@eclipse.org,,
17227,12445.0,platform-runtime-inbox@eclipse.org,,
17228,12452.0,platform-text-inbox@eclipse.org,468.0,
17229,12033.0,platform-runtime-inbox@eclipse.org,,
17230,12446.0,equinox-inbox@eclipse.org,,
17231,10197.0,platform-compare-inbox@eclipse.org,,
17232,12453.0,jdt-core-inbox@eclipse.org,3184.0,
17233,12454.0,platform-ua-inbox@eclipse.org,1.0,
17234,11478.0,platform-cvs-inbox@eclipse.org,,
17235,12440.0,platform-swt-inbox@eclipse.org,1.0,
17236,5430.0,jdt-ui-inbox@eclipse.org,5009.0,
17237,12474.0,jdt-core-inbox@eclipse.org,3184.0,
17238,12475.0,Platform-UI-Inbox@eclipse.org,2092.0,
17239,569.0,Platform-UI-Inbox@eclipse.org,2092.0,
17240,2984.0,platform-debug-inbox@eclipse.org,275.0,
17241,10290.0,Platform-UI-Inbox@eclipse.org,2092.0,
17242,10597.0,Platform-UI-Inbox@eclipse.org,2092.0,
17243,12493.0,Platform-UI-Inbox@eclipse.org,2092.0,
17244,12483.0,Platform-UI-Inbox@eclipse.org,2092.0,
17245,12492.0,cdt-core-inbox@eclipse.org,24.0,
17246,10869.0,platform-ant-inbox@eclipse.org,,
17247,12365.0,jdt-core-inbox@eclipse.org,3184.0,
17248,12512.0,jdt-ui-inbox@eclipse.org,5009.0,
17249,12507.0,Platform-UI-Inbox@eclipse.org,2092.0,{'Doc'}
17250,12520.0,jdt-core-inbox@eclipse.org,3184.0,
17251,12488.0,platform-debug-inbox@eclipse.org,275.0,
17252,12501.0,platform-swt-inbox@eclipse.org,1.0,
17253,12448.0,platform-swt-inbox@eclipse.org,1.0,
17254,12323.0,platform-cvs-inbox@eclipse.org,,
17255,3436.0,pde-build-inbox@eclipse.org,,
17256,4718.0,alain@qnx.com,16.0,
17257,12352.0,jdt-text-inbox@eclipse.org,1195.0,
17258,12524.0,platform-debug-inbox@eclipse.org,275.0,
17259,12529.0,platform-runtime-inbox@eclipse.org,,
17260,12528.0,cdt-core-inbox@eclipse.org,24.0,
17261,12527.0,platform-swt-inbox@eclipse.org,1.0,
17262,12531.0,platform-resources-inbox@eclipse.org,,
17263,12503.0,Platform-UI-Inbox@eclipse.org,2092.0,
17264,12541.0,platform-search-inbox@eclipse.org,,
17265,12376.0,platform-swt-inbox@eclipse.org,1.0,
17266,12564.0,platform-swt-inbox@eclipse.org,1.0,
17267,10674.0,Platform-UI-Inbox@eclipse.org,2092.0,
17268,11074.0,platform-swt-inbox@eclipse.org,1.0,
17269,12563.0,platform-debug-inbox@eclipse.org,275.0,
17270,11994.0,cdt-build-inbox@eclipse.org,,
17271,12576.0,Platform-UI-Inbox@eclipse.org,2092.0,
17272,12580.0,Platform-UI-Inbox@eclipse.org,2092.0,
17273,12584.0,pde-ui-inbox@eclipse.org,519.0,
17274,12552.0,jdt-core-inbox@eclipse.org,3184.0,
17275,11143.0,jdt-core-inbox@eclipse.org,3184.0,
17276,12600.0,Platform-UI-Inbox@eclipse.org,2092.0,
17277,8469.0,cdt-core-inbox@eclipse.org,24.0,
17278,12432.0,jdt-core-inbox@eclipse.org,3184.0,
17279,12643.0,jdt-core-inbox@eclipse.org,3184.0,
17280,12646.0,jdt-core-inbox@eclipse.org,3184.0,
17281,10668.0,jdt-ui-inbox@eclipse.org,5009.0,{'UI'}
17282,12610.0,jdt-core-inbox@eclipse.org,3184.0,
17283,12642.0,jdt-ui-inbox@eclipse.org,5009.0,
17284,8355.0,jdt-ui-inbox@eclipse.org,5009.0,
17285,12594.0,jdt-ui-inbox@eclipse.org,5009.0,
17286,12593.0,jdt-ui-inbox@eclipse.org,5009.0,
17287,12668.0,Platform-UI-Inbox@eclipse.org,2092.0,
17288,12579.0,Platform-UI-Inbox@eclipse.org,2092.0,
17289,12609.0,Platform-UI-Inbox@eclipse.org,2092.0,
17290,5990.0,platform-resources-inbox@eclipse.org,,
17291,12648.0,platform-swt-inbox@eclipse.org,1.0,
17292,12651.0,Platform-UI-Inbox@eclipse.org,2092.0,
17293,12672.0,platform-swt-inbox@eclipse.org,1.0,
17294,11071.0,platform-resources-inbox@eclipse.org,,
17295,5333.0,platform-runtime-inbox@eclipse.org,,
17296,12674.0,jdt-core-inbox@eclipse.org,3184.0,
17297,12409.0,pde-ui-inbox@eclipse.org,519.0,
17298,12676.0,pde-ui-inbox@eclipse.org,519.0,
17299,7500.0,platform-swt-inbox@eclipse.org,1.0,
17300,6135.0,platform-team-inbox@eclipse.org,,
17301,12650.0,platform-swt-inbox@eclipse.org,1.0,
17302,12652.0,platform-update-inbox@eclipse.org,1.0,
17303,12511.0,jdt-core-inbox@eclipse.org,3184.0,
17304,12675.0,jdt-core-inbox@eclipse.org,3184.0,
17305,12693.0,platform-team-inbox@eclipse.org,,
17306,12698.0,Platform-UI-Inbox@eclipse.org,2092.0,
17307,12699.0,jdt-core-inbox@eclipse.org,3184.0,
17308,12700.0,platform-compare-inbox@eclipse.org,,
17309,12689.0,platform-update-inbox@eclipse.org,1.0,
17310,10539.0,jdt-core-inbox@eclipse.org,3184.0,
17311,12686.0,platform-text-inbox@eclipse.org,468.0,
17312,12596.0,platform-runtime-inbox@eclipse.org,,
17313,12721.0,cdt-doc-inbox@eclipse.org,,
17314,12723.0,Platform-UI-Inbox@eclipse.org,2092.0,
17315,12694.0,platform-swt-inbox@eclipse.org,1.0,
17316,12711.0,platform-runtime-inbox@eclipse.org,,
17317,12726.0,jdt-core-inbox@eclipse.org,3184.0,
17318,12730.0,jdt-core-inbox@eclipse.org,3184.0,
17319,12707.0,platform-swt-inbox@eclipse.org,1.0,
17320,12725.0,Platform-UI-Inbox@eclipse.org,2092.0,
17321,12731.0,pde-build-inbox@eclipse.org,,
17322,12729.0,equinox-inbox@eclipse.org,,
17323,12732.0,Platform-UI-Inbox@eclipse.org,2092.0,
17324,12715.0,jcamelon@ca.ibm.com,,
17325,8421.0,jdt-core-inbox@eclipse.org,3184.0,
17326,4376.0,platform-swt-inbox@eclipse.org,1.0,
17327,5619.0,platform-swt-inbox@eclipse.org,1.0,
17328,12705.0,Platform-UI-Inbox@eclipse.org,2092.0,
17329,12757.0,platform-swt-inbox@eclipse.org,1.0,
17330,11139.0,cdt-build-inbox@eclipse.org,,
17331,12174.0,platform-swt-inbox@eclipse.org,1.0,
17332,7797.0,platform-compare-inbox@eclipse.org,,
17333,12692.0,platform-swt-inbox@eclipse.org,1.0,
17334,12773.0,pde-build-inbox@eclipse.org,,
17335,12766.0,Platform-UI-Inbox@eclipse.org,2092.0,
17336,12622.0,Platform-UI-Inbox@eclipse.org,2092.0,
17337,12790.0,platform-swt-inbox@eclipse.org,1.0,
17338,12704.0,platform-swt-inbox@eclipse.org,1.0,
17339,12782.0,jdt-text-inbox@eclipse.org,1195.0,
17340,12329.0,platform-resources-inbox@eclipse.org,,
17341,12795.0,platform-swt-inbox@eclipse.org,1.0,
17342,12717.0,platform-ua-inbox@eclipse.org,1.0,
17343,12792.0,jdt-core-inbox@eclipse.org,3184.0,
17344,12722.0,cdt-core-inbox@eclipse.org,24.0,
17345,12817.0,platform-swt-inbox@eclipse.org,1.0,
17346,12585.0,cdt-core-inbox@eclipse.org,24.0,
17347,12733.0,jdt-ui-inbox@eclipse.org,5009.0,
17348,12839.0,Platform-UI-Inbox@eclipse.org,2092.0,
